lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi GFDL_ESM2M pdsi-all
degree_east	degree_north	months since 1900-01-01	unitless
   -121.2500    	    37.41573    	    65.50000    	    2.007944    
   -118.7500    	    37.41573    	    65.50000    	    1.690924    
   -121.2500    	    39.43820    	    65.50000    	    1.727861    
   -118.7500    	    39.43820    	    65.50000    	   0.9725416    
   -121.2500    	    41.46067    	    65.50000    	    1.549033    
   -118.7500    	    41.46067    	    65.50000    	   0.5709943    
   -121.2500    	    43.48315    	    65.50000    	    1.050804    
   -118.7500    	    43.48315    	    65.50000    	   0.8939497    
   -121.2500    	    35.39326    	    66.50000    	    2.638748    
   -118.7500    	    35.39326    	    66.50000    	    3.110849    
   -121.2500    	    37.41573    	    66.50000    	    1.941178    
   -118.7500    	    37.41573    	    66.50000    	    1.691170    
   -121.2500    	    39.43820    	    66.50000    	    1.755424    
   -118.7500    	    39.43820    	    66.50000    	   0.9982482    
   -121.2500    	    41.46067    	    66.50000    	    1.929546    
   -118.7500    	    41.46067    	    66.50000    	    1.108540    
   -121.2500    	    43.48315    	    66.50000    	    1.183446    
   -118.7500    	    43.48315    	    66.50000    	    1.128199    
   -121.2500    	    35.39326    	    67.50000    	    2.487065    
   -118.7500    	    35.39326    	    67.50000    	    2.808425    
   -121.2500    	    37.41573    	    67.50000    	    1.808587    
   -118.7500    	    37.41573    	    67.50000    	    1.705240    
   -121.2500    	    39.43820    	    67.50000    	    2.128928    
   -118.7500    	    39.43820    	    67.50000    	    1.571517    
   -121.2500    	    41.46067    	    67.50000    	    2.717878    
   -118.7500    	    41.46067    	    67.50000    	    2.012656    
   -121.2500    	    43.48315    	    67.50000    	    1.815451    
   -118.7500    	    43.48315    	    67.50000    	    2.275799    
   -121.2500    	    35.39326    	    77.50000    	    2.705918    
   -118.7500    	    35.39326    	    77.50000    	    2.003099    
   -121.2500    	    37.41573    	    77.50000    	  -0.5558199    
   -118.7500    	    37.41573    	    77.50000    	    1.909596    
   -121.2500    	    39.43820    	    77.50000    	  -0.3194734    
   -118.7500    	    39.43820    	    77.50000    	    1.323357    
   -121.2500    	    41.46067    	    77.50000    	   0.2898985    
   -118.7500    	    41.46067    	    77.50000    	   0.7143634    
   -121.2500    	    43.48315    	    77.50000    	  -0.5125147    
   -118.7500    	    43.48315    	    77.50000    	   0.4669323    
   -121.2500    	    35.39326    	    78.50000    	    2.532208    
   -118.7500    	    35.39326    	    78.50000    	    2.254669    
   -121.2500    	    37.41573    	    78.50000    	  -0.4948130    
   -118.7500    	    37.41573    	    78.50000    	    2.904666    
   -121.2500    	    39.43820    	    78.50000    	   0.3117644    
   -118.7500    	    39.43820    	    78.50000    	    2.852226    
   -121.2500    	    41.46067    	    78.50000    	   0.6088613    
   -118.7500    	    41.46067    	    78.50000    	    2.112978    
   -121.2500    	    43.48315    	    78.50000    	  -0.2832140    
   -118.7500    	    43.48315    	    78.50000    	    1.923552    
   -121.2500    	    35.39326    	    79.50000    	  -3.8015626E-02
   -118.7500    	    35.39326    	    79.50000    	  -7.1039915E-02
   -121.2500    	    37.41573    	    79.50000    	  -0.5654471    
   -118.7500    	    37.41573    	    79.50000    	    2.885988    
   -121.2500    	    39.43820    	    79.50000    	   0.2324059    
   -118.7500    	    39.43820    	    79.50000    	    3.196898    
   -121.2500    	    41.46067    	    79.50000    	   0.7014429    
   -118.7500    	    41.46067    	    79.50000    	    2.748810    
   -121.2500    	    43.48315    	    79.50000    	   0.8978504    
   -118.7500    	    43.48315    	    79.50000    	    3.155470    
   -121.2500    	    35.39326    	    89.50000    	   -1.757636    
   -118.7500    	    35.39326    	    89.50000    	   -2.158162    
   -121.2500    	    37.41573    	    89.50000    	   -2.233656    
   -118.7500    	    37.41573    	    89.50000    	   -1.262451    
   -121.2500    	    39.43820    	    89.50000    	   -1.310546    
   -118.7500    	    39.43820    	    89.50000    	  -0.5847853    
   -121.2500    	    41.46067    	    89.50000    	   -1.543475    
   -118.7500    	    41.46067    	    89.50000    	  -0.8719237    
   -121.2500    	    43.48315    	    89.50000    	   -1.440239    
   -118.7500    	    43.48315    	    89.50000    	   -1.213941    
   -121.2500    	    35.39326    	    90.50000    	   -1.647097    
   -118.7500    	    35.39326    	    90.50000    	   -2.142795    
   -121.2500    	    37.41573    	    90.50000    	   -2.164211    
   -118.7500    	    37.41573    	    90.50000    	   -1.409088    
   -121.2500    	    39.43820    	    90.50000    	   -1.498157    
   -118.7500    	    39.43820    	    90.50000    	  -0.7457961    
   -121.2500    	    41.46067    	    90.50000    	   -1.948011    
   -118.7500    	    41.46067    	    90.50000    	   -1.121815    
   -121.2500    	    43.48315    	    90.50000    	   -1.669929    
   -118.7500    	    43.48315    	    90.50000    	   -1.318211    
   -121.2500    	    35.39326    	    91.50000    	   -1.562699    
   -118.7500    	    35.39326    	    91.50000    	   -2.088054    
   -121.2500    	    37.41573    	    91.50000    	   -2.067078    
   -118.7500    	    37.41573    	    91.50000    	   -1.502567    
   -121.2500    	    39.43820    	    91.50000    	   -1.545765    
   -118.7500    	    39.43820    	    91.50000    	   -1.004519    
   -121.2500    	    41.46067    	    91.50000    	   -2.004760    
   -118.7500    	    41.46067    	    91.50000    	   -1.380565    
   -121.2500    	    43.48315    	    91.50000    	   -1.708804    
   -118.7500    	    43.48315    	    91.50000    	   -1.631112    
   -121.2500    	    35.39326    	    101.5000    	   -2.010062    
   -118.7500    	    35.39326    	    101.5000    	   -2.916286    
   -121.2500    	    37.41573    	    101.5000    	   -3.133751    
   -118.7500    	    37.41573    	    101.5000    	   -2.228859    
   -121.2500    	    39.43820    	    101.5000    	   -2.689261    
   -118.7500    	    39.43820    	    101.5000    	   -2.199912    
   -121.2500    	    41.46067    	    101.5000    	   -1.875558    
   -118.7500    	    41.46067    	    101.5000    	   -2.608275    
   -121.2500    	    43.48315    	    101.5000    	   -1.498818    
   -118.7500    	    43.48315    	    101.5000    	   -2.284441    
   -121.2500    	    35.39326    	    102.5000    	   -1.867224    
   -118.7500    	    35.39326    	    102.5000    	   -2.853049    
   -121.2500    	    37.41573    	    102.5000    	   -2.983129    
   -118.7500    	    37.41573    	    102.5000    	   -2.525290    
   -121.2500    	    39.43820    	    102.5000    	   -2.969730    
   -118.7500    	    39.43820    	    102.5000    	   -2.715797    
   -121.2500    	    41.46067    	    102.5000    	   -2.602366    
   -118.7500    	    41.46067    	    102.5000    	   -3.324810    
   -121.2500    	    43.48315    	    102.5000    	   -2.308400    
   -118.7500    	    43.48315    	    102.5000    	   -3.164678    
   -121.2500    	    35.39326    	    103.5000    	   -1.761746    
   -118.7500    	    35.39326    	    103.5000    	   -2.716191    
   -121.2500    	    37.41573    	    103.5000    	   -2.793520    
   -118.7500    	    37.41573    	    103.5000    	   -2.499982    
   -121.2500    	    39.43820    	    103.5000    	   -2.887548    
   -118.7500    	    39.43820    	    103.5000    	   -2.788538    
   -121.2500    	    41.46067    	    103.5000    	   -2.471728    
   -118.7500    	    41.46067    	    103.5000    	   -3.363873    
   -121.2500    	    43.48315    	    103.5000    	   -2.360921    
   -118.7500    	    43.48315    	    103.5000    	   -3.102098    
   -121.2500    	    35.39326    	    113.5000    	   -3.279142    
   -118.7500    	    35.39326    	    113.5000    	   -3.380067    
   -121.2500    	    37.41573    	    113.5000    	   -3.893246    
   -118.7500    	    37.41573    	    113.5000    	   -3.619889    
   -121.2500    	    39.43820    	    113.5000    	   -3.588788    
   -118.7500    	    39.43820    	    113.5000    	   -3.061633    
   -121.2500    	    41.46067    	    113.5000    	   -2.788188    
   -118.7500    	    41.46067    	    113.5000    	   -3.483903    
   -121.2500    	    43.48315    	    113.5000    	   -2.145920    
   -118.7500    	    43.48315    	    113.5000    	   -2.387956    
   -121.2500    	    35.39326    	    114.5000    	   -3.001489    
   -118.7500    	    35.39326    	    114.5000    	   -3.251958    
   -121.2500    	    37.41573    	    114.5000    	   -3.667299    
   -118.7500    	    37.41573    	    114.5000    	   -3.780151    
   -121.2500    	    39.43820    	    114.5000    	   -3.737041    
   -118.7500    	    39.43820    	    114.5000    	   -3.535464    
   -121.2500    	    41.46067    	    114.5000    	   -3.227709    
   -118.7500    	    41.46067    	    114.5000    	   -4.151132    
   -121.2500    	    43.48315    	    114.5000    	   -2.539149    
   -118.7500    	    43.48315    	    114.5000    	   -3.072245    
   -121.2500    	    35.39326    	    115.5000    	   -2.778304    
   -118.7500    	    35.39326    	    115.5000    	   -3.075408    
   -121.2500    	    37.41573    	    115.5000    	   -3.411139    
   -118.7500    	    37.41573    	    115.5000    	   -3.666931    
   -121.2500    	    39.43820    	    115.5000    	   -3.620557    
   -118.7500    	    39.43820    	    115.5000    	   -3.597947    
   -121.2500    	    41.46067    	    115.5000    	   -3.343306    
   -118.7500    	    41.46067    	    115.5000    	   -4.420766    
   -121.2500    	    43.48315    	    115.5000    	   -2.707863    
   -118.7500    	    43.48315    	    115.5000    	   -3.495228    
   -121.2500    	    35.39326    	    125.5000    	   -2.372690    
   -118.7500    	    35.39326    	    125.5000    	   -1.947792    
   -121.2500    	    37.41573    	    125.5000    	   -2.384080    
   -118.7500    	    37.41573    	    125.5000    	   -1.834309    
   -121.2500    	    39.43820    	    125.5000    	   -1.786460    
   -118.7500    	    39.43820    	    125.5000    	   -1.699480    
   -121.2500    	    41.46067    	    125.5000    	  -0.9091354    
   -118.7500    	    41.46067    	    125.5000    	   0.0000000E+00
   -121.2500    	    43.48315    	    125.5000    	  -0.6201457    
   -118.7500    	    43.48315    	    125.5000    	   0.1349346    
   -121.2500    	    35.39326    	    126.5000    	   -2.173644    
   -118.7500    	    35.39326    	    126.5000    	   -1.958885    
   -121.2500    	    37.41573    	    126.5000    	   -2.303225    
   -118.7500    	    37.41573    	    126.5000    	   -2.068965    
   -121.2500    	    39.43820    	    126.5000    	   -1.920351    
   -118.7500    	    39.43820    	    126.5000    	   -1.711547    
   -121.2500    	    41.46067    	    126.5000    	  -0.7820144    
   -118.7500    	    41.46067    	    126.5000    	   0.0000000E+00
   -121.2500    	    43.48315    	    126.5000    	   0.4062276    
   -118.7500    	    43.48315    	    126.5000    	   3.2086145E-02
   -121.2500    	    35.39326    	    127.5000    	   -2.011631    
   -118.7500    	    35.39326    	    127.5000    	   -1.921614    
   -121.2500    	    37.41573    	    127.5000    	   -2.181306    
   -118.7500    	    37.41573    	    127.5000    	   -2.109958    
   -121.2500    	    39.43820    	    127.5000    	   -1.939059    
   -118.7500    	    39.43820    	    127.5000    	   -1.726213    
   -121.2500    	    41.46067    	    127.5000    	  -0.4222434    
   -118.7500    	    41.46067    	    127.5000    	   0.3110364    
   -121.2500    	    43.48315    	    127.5000    	   0.9611684    
   -118.7500    	    43.48315    	    127.5000    	   0.6292654    
   -121.2500    	    35.39326    	    137.5000    	    1.339738    
   -118.7500    	    35.39326    	    137.5000    	    1.219187    
   -121.2500    	    37.41573    	    137.5000    	    2.337451    
   -118.7500    	    37.41573    	    137.5000    	    1.248011    
   -121.2500    	    39.43820    	    137.5000    	    2.526982    
   -118.7500    	    39.43820    	    137.5000    	   0.6506378    
   -121.2500    	    41.46067    	    137.5000    	    2.042497    
   -118.7500    	    41.46067    	    137.5000    	  -0.6122492    
   -121.2500    	    43.48315    	    137.5000    	    1.224413    
   -118.7500    	    43.48315    	    137.5000    	  -0.3892356    
   -121.2500    	    35.39326    	    138.5000    	  -3.3382431E-02
   -118.7500    	    35.39326    	    138.5000    	  -2.7621859E-03
   -121.2500    	    37.41573    	    138.5000    	  -0.1330280    
   -118.7500    	    37.41573    	    138.5000    	    1.270800    
   -121.2500    	    39.43820    	    138.5000    	  -0.1019534    
   -118.7500    	    39.43820    	    138.5000    	    1.119274    
   -121.2500    	    41.46067    	    138.5000    	    2.002179    
   -118.7500    	    41.46067    	    138.5000    	   0.8990400    
   -121.2500    	    43.48315    	    138.5000    	    1.325057    
   -118.7500    	    43.48315    	    138.5000    	   0.6996979    
   -121.2500    	    35.39326    	    139.5000    	  -7.2387330E-02
   -118.7500    	    35.39326    	    139.5000    	  -0.1294916    
   -121.2500    	    37.41573    	    139.5000    	  -0.2317765    
   -118.7500    	    37.41573    	    139.5000    	  -0.1570397    
   -121.2500    	    39.43820    	    139.5000    	  -0.1164711    
   -118.7500    	    39.43820    	    139.5000    	    1.288791    
   -121.2500    	    41.46067    	    139.5000    	    1.853587    
   -118.7500    	    41.46067    	    139.5000    	    1.361055    
   -121.2500    	    43.48315    	    139.5000    	    1.604651    
   -118.7500    	    43.48315    	    139.5000    	    1.112267    
   -121.2500    	    35.39326    	    149.5000    	  -0.7278741    
   -118.7500    	    35.39326    	    149.5000    	   -1.113585    
   -121.2500    	    37.41573    	    149.5000    	  -0.7927801    
   -118.7500    	    37.41573    	    149.5000    	   -1.301229    
   -121.2500    	    39.43820    	    149.5000    	   -1.217092    
   -118.7500    	    39.43820    	    149.5000    	   -1.075338    
   -121.2500    	    41.46067    	    149.5000    	   -1.070823    
   -118.7500    	    41.46067    	    149.5000    	   -1.576626    
   -121.2500    	    43.48315    	    149.5000    	   -1.494823    
   -118.7500    	    43.48315    	    149.5000    	   -1.875741    
   -121.2500    	    35.39326    	    150.5000    	  -0.6987412    
   -118.7500    	    35.39326    	    150.5000    	   -1.258004    
   -121.2500    	    37.41573    	    150.5000    	  -0.8945700    
   -118.7500    	    37.41573    	    150.5000    	   -1.668986    
   -121.2500    	    39.43820    	    150.5000    	   -1.603724    
   -118.7500    	    39.43820    	    150.5000    	   -1.531160    
   -121.2500    	    41.46067    	    150.5000    	   -1.430979    
   -118.7500    	    41.46067    	    150.5000    	   -1.983172    
   -121.2500    	    43.48315    	    150.5000    	   -2.008783    
   -118.7500    	    43.48315    	    150.5000    	   -2.350919    
   -121.2500    	    35.39326    	    151.5000    	  -0.7067935    
   -118.7500    	    35.39326    	    151.5000    	   -1.292799    
   -121.2500    	    37.41573    	    151.5000    	  -0.9313754    
   -118.7500    	    37.41573    	    151.5000    	   -1.783039    
   -121.2500    	    39.43820    	    151.5000    	   -1.673404    
   -118.7500    	    39.43820    	    151.5000    	   -1.796914    
   -121.2500    	    41.46067    	    151.5000    	   -1.729764    
   -118.7500    	    41.46067    	    151.5000    	   -2.429118    
   -121.2500    	    43.48315    	    151.5000    	   -2.356995    
   -118.7500    	    43.48315    	    151.5000    	   -2.905623    
   -121.2500    	    35.39326    	    161.5000    	   0.4284769    
   -118.7500    	    35.39326    	    161.5000    	  -0.9201325    
   -121.2500    	    37.41573    	    161.5000    	  -0.5412143    
   -118.7500    	    37.41573    	    161.5000    	  -0.6839957    
   -121.2500    	    39.43820    	    161.5000    	   0.5310034    
   -118.7500    	    39.43820    	    161.5000    	  -0.8812817    
   -121.2500    	    41.46067    	    161.5000    	  -0.7146727    
   -118.7500    	    41.46067    	    161.5000    	   -1.329114    
   -121.2500    	    43.48315    	    161.5000    	  -0.8887228    
   -118.7500    	    43.48315    	    161.5000    	   -1.585376    
   -121.2500    	    35.39326    	    162.5000    	   0.3176810    
   -118.7500    	    35.39326    	    162.5000    	  -0.9967909    
   -121.2500    	    37.41573    	    162.5000    	  -0.6661349    
   -118.7500    	    37.41573    	    162.5000    	   -1.106206    
   -121.2500    	    39.43820    	    162.5000    	  -0.5775647    
   -118.7500    	    39.43820    	    162.5000    	   -1.478139    
   -121.2500    	    41.46067    	    162.5000    	   -1.453417    
   -118.7500    	    41.46067    	    162.5000    	   -2.251486    
   -121.2500    	    43.48315    	    162.5000    	   -1.600586    
   -118.7500    	    43.48315    	    162.5000    	   -2.433811    
   -121.2500    	    35.39326    	    163.5000    	   0.2961387    
   -118.7500    	    35.39326    	    163.5000    	   0.9741272    
   -121.2500    	    37.41573    	    163.5000    	  -0.7201808    
   -118.7500    	    37.41573    	    163.5000    	   0.5016399    
   -121.2500    	    39.43820    	    163.5000    	  -0.7358662    
   -118.7500    	    39.43820    	    163.5000    	   -1.728160    
   -121.2500    	    41.46067    	    163.5000    	   -1.795522    
   -118.7500    	    41.46067    	    163.5000    	   -2.724537    
   -121.2500    	    43.48315    	    163.5000    	   -2.004686    
   -118.7500    	    43.48315    	    163.5000    	   -2.987020    
   -121.2500    	    35.39326    	    173.5000    	   0.8092391    
   -118.7500    	    35.39326    	    173.5000    	    2.257401    
   -121.2500    	    37.41573    	    173.5000    	    2.593707    
   -118.7500    	    37.41573    	    173.5000    	    1.806231    
   -121.2500    	    39.43820    	    173.5000    	    1.022960    
   -118.7500    	    39.43820    	    173.5000    	    1.367484    
   -121.2500    	    41.46067    	    173.5000    	  -0.9491250    
   -118.7500    	    41.46067    	    173.5000    	   -1.248296    
   -121.2500    	    43.48315    	    173.5000    	   0.5923224    
   -118.7500    	    43.48315    	    173.5000    	   0.4514158    
   -121.2500    	    35.39326    	    174.5000    	   0.6583906    
   -118.7500    	    35.39326    	    174.5000    	    2.305330    
   -121.2500    	    37.41573    	    174.5000    	    2.261231    
   -118.7500    	    37.41573    	    174.5000    	    1.768489    
   -121.2500    	    39.43820    	    174.5000    	  -0.2288108    
   -118.7500    	    39.43820    	    174.5000    	  -0.1358946    
   -121.2500    	    41.46067    	    174.5000    	   -1.305172    
   -118.7500    	    41.46067    	    174.5000    	   -1.797370    
   -121.2500    	    43.48315    	    174.5000    	   0.9363490    
   -118.7500    	    43.48315    	    174.5000    	   0.3257032    
   -121.2500    	    35.39326    	    175.5000    	   0.5237624    
   -118.7500    	    35.39326    	    175.5000    	    2.088507    
   -121.2500    	    37.41573    	    175.5000    	    1.939274    
   -118.7500    	    37.41573    	    175.5000    	    1.647307    
   -121.2500    	    39.43820    	    175.5000    	  -0.4403725    
   -118.7500    	    39.43820    	    175.5000    	  -0.4453547    
   -121.2500    	    41.46067    	    175.5000    	   -1.651022    
   -118.7500    	    41.46067    	    175.5000    	   -2.326734    
   -121.2500    	    43.48315    	    175.5000    	   0.7706711    
   -118.7500    	    43.48315    	    175.5000    	   0.0000000E+00
   -121.2500    	    35.39326    	    185.5000    	  -0.3265007    
   -118.7500    	    35.39326    	    185.5000    	  -0.2242328    
   -121.2500    	    37.41573    	    185.5000    	   1.1781674E-02
   -118.7500    	    37.41573    	    185.5000    	  -0.5588493    
   -121.2500    	    39.43820    	    185.5000    	  -0.2557231    
   -118.7500    	    39.43820    	    185.5000    	  -0.3430429    
   -121.2500    	    41.46067    	    185.5000    	  -4.0146712E-02
   -118.7500    	    41.46067    	    185.5000    	    2.465742    
   -121.2500    	    43.48315    	    185.5000    	    3.999968    
   -118.7500    	    43.48315    	    185.5000    	    3.059359    
   -121.2500    	    35.39326    	    186.5000    	  -0.3486772    
   -118.7500    	    35.39326    	    186.5000    	  -0.3660572    
   -121.2500    	    37.41573    	    186.5000    	  -6.9302626E-02
   -118.7500    	    37.41573    	    186.5000    	  -0.8688227    
   -121.2500    	    39.43820    	    186.5000    	  -0.4433967    
   -118.7500    	    39.43820    	    186.5000    	  -0.5475172    
   -121.2500    	    41.46067    	    186.5000    	   0.0000000E+00
   -118.7500    	    41.46067    	    186.5000    	    2.943560    
   -121.2500    	    43.48315    	    186.5000    	    4.258039    
   -118.7500    	    43.48315    	    186.5000    	    3.710219    
   -121.2500    	    35.39326    	    187.5000    	  -0.3943405    
   -118.7500    	    35.39326    	    187.5000    	  -0.4865242    
   -121.2500    	    37.41573    	    187.5000    	  -0.1913372    
   -118.7500    	    37.41573    	    187.5000    	   -1.023898    
   -121.2500    	    39.43820    	    187.5000    	  -0.6684129    
   -118.7500    	    39.43820    	    187.5000    	  -0.8521821    
   -121.2500    	    41.46067    	    187.5000    	  -0.3220402    
   -118.7500    	    41.46067    	    187.5000    	    2.583451    
   -121.2500    	    43.48315    	    187.5000    	    4.030011    
   -118.7500    	    43.48315    	    187.5000    	    3.458245    
   -121.2500    	    35.39326    	    197.5000    	    3.213669    
   -118.7500    	    35.39326    	    197.5000    	    2.539729    
   -121.2500    	    37.41573    	    197.5000    	    2.154299    
   -118.7500    	    37.41573    	    197.5000    	  -0.3542767    
   -121.2500    	    39.43820    	    197.5000    	  -0.3305630    
   -118.7500    	    39.43820    	    197.5000    	   0.5423937    
   -121.2500    	    41.46067    	    197.5000    	   0.4432954    
   -118.7500    	    41.46067    	    197.5000    	    1.741744    
   -121.2500    	    43.48315    	    197.5000    	   0.5370062    
   -118.7500    	    43.48315    	    197.5000    	   0.8954821    
   -121.2500    	    35.39326    	    198.5000    	    2.916309    
   -118.7500    	    35.39326    	    198.5000    	    2.508083    
   -121.2500    	    37.41573    	    198.5000    	    2.584265    
   -118.7500    	    37.41573    	    198.5000    	  -0.2806478    
   -121.2500    	    39.43820    	    198.5000    	    1.154493    
   -118.7500    	    39.43820    	    198.5000    	    1.259024    
   -121.2500    	    41.46067    	    198.5000    	    1.602481    
   -118.7500    	    41.46067    	    198.5000    	    2.943920    
   -121.2500    	    43.48315    	    198.5000    	    1.344819    
   -118.7500    	    43.48315    	    198.5000    	    1.484792    
   -121.2500    	    35.39326    	    199.5000    	    2.549342    
   -118.7500    	    35.39326    	    199.5000    	  -0.1278831    
   -121.2500    	    37.41573    	    199.5000    	    2.187803    
   -118.7500    	    37.41573    	    199.5000    	  -0.3956050    
   -121.2500    	    39.43820    	    199.5000    	  -7.2302041E-03
   -118.7500    	    39.43820    	    199.5000    	    1.261398    
   -121.2500    	    41.46067    	    199.5000    	    1.875548    
   -118.7500    	    41.46067    	    199.5000    	    3.287022    
   -121.2500    	    43.48315    	    199.5000    	    1.546406    
   -118.7500    	    43.48315    	    199.5000    	    1.673087    
   -121.2500    	    35.39326    	    209.5000    	   -1.307136    
   -118.7500    	    35.39326    	    209.5000    	  -0.8729500    
   -121.2500    	    37.41573    	    209.5000    	   -1.575024    
   -118.7500    	    37.41573    	    209.5000    	   -1.511735    
   -121.2500    	    39.43820    	    209.5000    	   -1.585727    
   -118.7500    	    39.43820    	    209.5000    	   -1.592959    
   -121.2500    	    41.46067    	    209.5000    	   -1.693163    
   -118.7500    	    41.46067    	    209.5000    	   -1.881001    
   -121.2500    	    43.48315    	    209.5000    	    1.445472    
   -118.7500    	    43.48315    	    209.5000    	   0.7053361    
   -121.2500    	    35.39326    	    210.5000    	   -1.187135    
   -118.7500    	    35.39326    	    210.5000    	  -0.9600425    
   -121.2500    	    37.41573    	    210.5000    	   -1.594243    
   -118.7500    	    37.41573    	    210.5000    	   -1.731947    
   -121.2500    	    39.43820    	    210.5000    	   -1.614557    
   -118.7500    	    39.43820    	    210.5000    	   0.7778369    
   -121.2500    	    41.46067    	    210.5000    	   -1.812850    
   -118.7500    	    41.46067    	    210.5000    	   -1.289400    
   -121.2500    	    43.48315    	    210.5000    	    1.466390    
   -118.7500    	    43.48315    	    210.5000    	   0.4958221    
   -121.2500    	    35.39326    	    211.5000    	   -1.151224    
   -118.7500    	    35.39326    	    211.5000    	   -1.025366    
   -121.2500    	    37.41573    	    211.5000    	   -1.558048    
   -118.7500    	    37.41573    	    211.5000    	   -1.841048    
   -121.2500    	    39.43820    	    211.5000    	   -1.676082    
   -118.7500    	    39.43820    	    211.5000    	   0.3934413    
   -121.2500    	    41.46067    	    211.5000    	   -1.986280    
   -118.7500    	    41.46067    	    211.5000    	   -1.578505    
   -121.2500    	    43.48315    	    211.5000    	    1.186453    
   -118.7500    	    43.48315    	    211.5000    	  -0.3449460    
   -121.2500    	    35.39326    	    221.5000    	  -0.1215373    
   -118.7500    	    35.39326    	    221.5000    	    2.681669    
   -121.2500    	    37.41573    	    221.5000    	  -0.6388496    
   -118.7500    	    37.41573    	    221.5000    	   0.5413833    
   -121.2500    	    39.43820    	    221.5000    	  -0.9953371    
   -118.7500    	    39.43820    	    221.5000    	  -0.6328747    
   -121.2500    	    41.46067    	    221.5000    	   -1.491716    
   -118.7500    	    41.46067    	    221.5000    	   -1.163083    
   -121.2500    	    43.48315    	    221.5000    	   -1.720461    
   -118.7500    	    43.48315    	    221.5000    	   -1.503944    
   -121.2500    	    35.39326    	    222.5000    	  -0.1731121    
   -118.7500    	    35.39326    	    222.5000    	    2.565326    
   -121.2500    	    37.41573    	    222.5000    	  -0.7508625    
   -118.7500    	    37.41573    	    222.5000    	  -0.3563070    
   -121.2500    	    39.43820    	    222.5000    	   -1.411559    
   -118.7500    	    39.43820    	    222.5000    	   -1.132970    
   -121.2500    	    41.46067    	    222.5000    	   -2.191209    
   -118.7500    	    41.46067    	    222.5000    	   -1.836503    
   -121.2500    	    43.48315    	    222.5000    	   -2.604094    
   -118.7500    	    43.48315    	    222.5000    	   -2.420847    
   -121.2500    	    35.39326    	    223.5000    	  -0.2357905    
   -118.7500    	    35.39326    	    223.5000    	    2.174348    
   -121.2500    	    37.41573    	    223.5000    	  -0.7914674    
   -118.7500    	    37.41573    	    223.5000    	  -0.4930052    
   -121.2500    	    39.43820    	    223.5000    	   -1.383211    
   -118.7500    	    39.43820    	    223.5000    	   -1.062630    
   -121.2500    	    41.46067    	    223.5000    	   -2.245528    
   -118.7500    	    41.46067    	    223.5000    	   -1.750344    
   -121.2500    	    43.48315    	    223.5000    	   -3.005579    
   -118.7500    	    43.48315    	    223.5000    	   -2.950765    
   -121.2500    	    35.39326    	    233.5000    	   -3.559714    
   -118.7500    	    35.39326    	    233.5000    	   -2.618649    
   -121.2500    	    37.41573    	    233.5000    	   -1.405306    
   -118.7500    	    37.41573    	    233.5000    	   -1.890766    
   -121.2500    	    39.43820    	    233.5000    	   -1.857590    
   -118.7500    	    39.43820    	    233.5000    	   -2.832306    
   -121.2500    	    41.46067    	    233.5000    	   -2.644060    
   -118.7500    	    41.46067    	    233.5000    	   -2.897950    
   -121.2500    	    43.48315    	    233.5000    	   -1.753112    
   -118.7500    	    43.48315    	    233.5000    	   -1.644018    
   -121.2500    	    35.39326    	    234.5000    	   -3.261718    
   -118.7500    	    35.39326    	    234.5000    	   -2.576405    
   -121.2500    	    37.41573    	    234.5000    	   -1.432546    
   -118.7500    	    37.41573    	    234.5000    	   -2.234025    
   -121.2500    	    39.43820    	    234.5000    	   -2.197628    
   -118.7500    	    39.43820    	    234.5000    	   -3.333061    
   -121.2500    	    41.46067    	    234.5000    	   -3.140763    
   -118.7500    	    41.46067    	    234.5000    	   -3.802973    
   -121.2500    	    43.48315    	    234.5000    	   -2.108860    
   -118.7500    	    43.48315    	    234.5000    	   -2.377926    
   -121.2500    	    35.39326    	    235.5000    	   -3.015219    
   -118.7500    	    35.39326    	    235.5000    	   -2.471946    
   -121.2500    	    37.41573    	    235.5000    	   -1.405031    
   -118.7500    	    37.41573    	    235.5000    	   -2.241468    
   -121.2500    	    39.43820    	    235.5000    	   -2.209156    
   -118.7500    	    39.43820    	    235.5000    	   -3.418849    
   -121.2500    	    41.46067    	    235.5000    	   -3.375507    
   -118.7500    	    41.46067    	    235.5000    	   -4.194429    
   -121.2500    	    43.48315    	    235.5000    	   -2.320105    
   -118.7500    	    43.48315    	    235.5000    	   -2.900090    
   -121.2500    	    35.39326    	    245.5000    	   -4.121472    
   -118.7500    	    35.39326    	    245.5000    	    1.866338    
   -121.2500    	    37.41573    	    245.5000    	   0.3902496    
   -118.7500    	    37.41573    	    245.5000    	    1.794859    
   -121.2500    	    39.43820    	    245.5000    	    1.231513    
   -118.7500    	    39.43820    	    245.5000    	    1.661919    
   -121.2500    	    41.46067    	    245.5000    	   0.9398044    
   -118.7500    	    41.46067    	    245.5000    	    1.809397    
   -121.2500    	    43.48315    	    245.5000    	    1.060062    
   -118.7500    	    43.48315    	    245.5000    	    1.999653    
   -121.2500    	    35.39326    	    246.5000    	   -3.755176    
   -118.7500    	    35.39326    	    246.5000    	    1.958725    
   -121.2500    	    37.41573    	    246.5000    	   0.2587481    
   -118.7500    	    37.41573    	    246.5000    	    2.251565    
   -121.2500    	    39.43820    	    246.5000    	    1.603430    
